Date,Close/Last,Volume,Open,High,Low
12/08/2017,154.70,27866000,155.10,155.53,154.46
12/07/2017,154.02,32364860,153.49,154.46,153.33
12/06/2017,153.50,28567940,152.26,153.735,152.06
12/05/2017,152.81,40556100,152.64,154.55,152.10
12/04/2017,152.71,51246020,155.47,155.625,152.56
12/01/2017,154.49,58985750,154.19,155.24,152.26
11/30/2017,155.15,55968420,154.46,155.45,154.145
11/29/2017,153.86,71860430,156.45,156.45,153.12
11/28/2017,156.59,25167130,156.52,156.69,155.70
11/27/2017,156.19,22607080,156.20,156.56,155.83
11/24/2017,156.26,8280586,155.86,156.31,155.76
11/22/2017,155.69,17254940,155.63,155.84,155.341
11/21/2017,155.50,20125750,154.56,155.57,154.485
11/20/2017,153.83,21126900,154.08,154.20,153.61
11/17/2017,153.95,28702690,154.58,154.69,153.80
11/16/2017,154.54,34731280,153.38,154.89,153.33
11/15/2017,152.59,24762510,152.61,153.00,151.78
11/14/2017,153.31,25050310,153.31,153.50,152.57
11/13/2017,153.87,12468670,153.12,154.0693,153.10
11/10/2017,153.68,19957070,153.36,153.80,153.06
11/09/2017,153.69,40553220,153.26,153.77,152.11
11/08/2017,154.50,17326210,153.81,154.54,153.62
11/07/2017,153.88,21282820,153.67,154.0823,153.34
11/06/2017,153.79,28685460,153.13,153.85,153.10
11/03/2017,153.27,26184510,152.39,153.29,151.84
11/02/2017,151.81,30908120,151.92,151.99,150.77
11/01/2017,152.10,29412080,152.75,152.83,151.50
10/31/2017,152.15,25681390,152.04,152.37,151.63
10/30/2017,151.58,31676410,151.08,152.19,150.9899
10/27/2017,151.24,60054810,149.33,151.52,149.20
10/26/2017,146.96,28067960,147.36,147.705,146.92
10/25/2017,147.43,36116810,147.70,148.18,146.33
10/24/2017,147.99,20246850,148.00,148.30,147.44
10/23/2017,147.74,29135880,149.01,149.03,147.53
10/20/2017,148.71,29753680,148.91,149.04,148.53
10/19/2017,148.31,27635280,148.02,148.33,147.27
10/18/2017,148.86,17184740,149.21,149.21,148.64
10/17/2017,149.04,13097170,148.79,149.06,148.57
10/16/2017,148.85,21787240,148.70,148.89,148.3928
10/13/2017,148.34,18338430,148.40,148.51,147.7772
10/12/2017,147.77,14453220,147.84,148.355,147.615
10/11/2017,148.04,12392580,147.53,148.07,147.34
10/10/2017,147.60,19168230,147.98,148.14,146.95
10/09/2017,147.49,13695060,147.86,148.0093,147.30
10/06/2017,147.66,23546200,146.97,147.66,146.96
10/05/2017,147.46,31396150,146.54,147.54,146.4063
10/04/2017,146.03,26371020,145.60,146.34,145.47
10/03/2017,145.89,19681750,145.74,146.06,145.45
10/02/2017,145.58,27267910,145.67,146.17,144.93
09/29/2017,145.45,42873480,144.70,145.555,144.32
09/28/2017,144.41,24109360,144.14,144.5566,143.78
09/27/2017,144.46,33030730,143.93,145.00,143.57
09/26/2017,143.17,29613760,143.51,143.80,142.67
09/25/2017,142.80,54891540,143.75,143.8299,142.10
09/22/2017,144.32,21689480,144.00,144.53,143.855
09/21/2017,144.46,28850010,145.25,145.26,143.95
09/20/2017,145.35,34188180,145.75,145.91,144.23
09/19/2017,145.80,20813840,145.81,146.01,145.31
09/18/2017,145.55,24727170,145.88,146.37,145.11
09/15/2017,146.06,46274930,145.56,146.59,145.29
09/14/2017,145.56,33929330,145.85,146.2869,145.47
09/13/2017,146.42,28388000,145.95,146.44,145.73
09/12/2017,146.22,30237420,146.25,146.41,145.53
09/11/2017,145.87,26792930,145.30,146.12,145.30
09/08/2017,144.21,27877560,145.28,145.35,144.06
09/07/2017,145.47,22679890,145.40,145.84,144.94
09/06/2017,145.13,30197860,145.06,145.46,144.08
09/05/2017,144.69,45429410,145.55,145.88,143.60
09/01/2017,146.00,22278400,146.36,146.585,145.61
08/31/2017,146.20,38027040,145.03,146.21,144.98
08/30/2017,144.65,33584320,143.11,144.89,143.00
08/29/2017,142.97,24434770,141.18,143.21,141.06
08/28/2017,142.41,14859030,142.41,142.74,141.9501
08/25/2017,141.97,26329300,142.80,143.18,141.78
08/24/2017,142.27,38141230,143.03,143.17,141.47
08/23/2017,142.69,25590600,142.50,143.01,142.38
08/22/2017,143.20,36219410,141.80,143.35,141.76
08/21/2017,141.05,37126930,141.23,141.53,140.18
08/18/2017,141.23,60682920,141.43,142.20,140.65
08/17/2017,141.33,70171970,143.73,143.94,141.33
08/16/2017,144.28,31912840,144.37,144.96,143.8007
08/15/2017,144.03,25433980,144.22,144.302,143.64
08/14/2017,143.93,34097350,143.23,144.15,143.19
08/11/2017,142.10,45848380,141.24,142.41,140.90
08/10/2017,141.03,63167440,143.33,143.40,140.89
08/09/2017,144.12,36113230,143.14,144.19,142.795
08/08/2017,144.31,30631840,144.27,145.47,143.90
08/07/2017,144.56,17899100,143.89,144.56,143.71
08/04/2017,143.65,29466030,143.65,143.97,143.06
08/03/2017,143.39,27077870,144.17,144.17,143.13
08/02/2017,143.95,41736950,144.45,144.52,142.61
08/01/2017,143.56,19931380,143.70,143.76,143.12
07/31/2017,143.23,33342260,144.22,144.43,142.92
07/28/2017,143.84,38008010,143.14,144.0752,142.87
07/27/2017,143.96,80375400,145.86,145.96,142.30
07/26/2017,144.87,18523260,144.74,144.95,144.53
07/25/2017,144.40,28089860,144.29,144.74,144.01
07/24/2017,144.77,26661710,144.07,144.87,143.92
07/21/2017,144.11,39683180,143.62,144.11,143.35
07/20/2017,144.17,35937250,144.31,144.44,143.52
07/19/2017,143.98,33742460,143.53,144.19,143.50
07/18/2017,143.14,25662700,142.06,143.17,141.64
07/17/2017,142.19,25313070,142.25,142.69,141.92
07/14/2017,142.12,34533680,141.57,142.30,141.19
07/13/2017,141.01,31003660,140.85,141.35,140.60
07/12/2017,140.70,35925790,140.21,140.86,139.955
07/11/2017,139.05,31507780,138.44,139.22,137.94
07/10/2017,138.66,24815630,137.84,138.985,137.50
07/07/2017,137.76,36961050,136.74,138.13,136.74
07/06/2017,136.29,48406170,136.47,137.06,135.80
07/05/2017,137.53,42082480,136.57,137.90,136.16
07/03/2017,136.19,32797010,138.25,138.43,136.10
06/30/2017,137.64,64262950,138.00,138.6687,137.19
06/29/2017,137.59,88656480,139.40,139.44,136.25
06/28/2017,140.02,57368690,138.54,140.14,137.74
06/27/2017,138.03,65821880,140.07,140.22,138.02
06/26/2017,140.58,34341850,142.00,142.29,140.27
06/23/2017,141.24,21623220,140.53,141.42,140.15
06/22/2017,140.70,24065760,140.94,141.22,140.34
06/21/2017,140.74,34609420,139.66,140.81,139.59
06/20/2017,139.36,40872880,140.31,140.50,139.31
06/19/2017,140.46,38466860,139.45,140.59,139.28
06/16/2017,138.15,47779020,138.72,138.777,137.638
06/15/2017,139.13,54378300,138.35,139.28,137.49
06/14/2017,139.75,59880320,140.92,140.93,138.62
06/13/2017,140.36,51084050,140.01,140.56,139.28
06/12/2017,139.23,104155200,138.84,139.48,137.47
06/09/2017,139.98,109752000,143.73,143.90,138.11
06/08/2017,143.57,25326410,143.74,143.80,142.79
06/07/2017,143.42,18824520,143.23,143.54,142.60
06/06/2017,142.86,22367090,143.28,143.73,142.65
06/05/2017,143.43,15718920,143.44,143.68,143.23
06/02/2017,143.46,37211860,142.34,143.49,142.11
06/01/2017,141.84,20100460,141.57,141.90,140.98
05/31/2017,141.29,32016070,141.80,141.84,140.57
05/30/2017,141.34,20289020,141.13,141.505,141.06
05/26/2017,141.22,13845420,141.00,141.28,140.81
05/25/2017,140.97,23900910,140.315,141.33,140.01
05/24/2017,139.78,16065010,139.56,139.85,139.17
05/23/2017,139.14,19675390,139.42,139.42,138.7801
05/22/2017,139.00,19439230,138.14,139.075,138.0967
05/19/2017,137.84,36709990,137.71,138.42,137.66
05/18/2017,137.26,41290310,136.06,137.72,135.87
05/17/2017,136.07,54000510,138.55,138.77,136.05
05/16/2017,139.62,21626380,139.36,139.64,138.99
05/15/2017,139.04,20459030,138.63,139.12,138.53
05/12/2017,138.60,18165020,138.37,138.63,138.23
05/11/2017,138.29,27218700,138.03,138.33,137.38
05/10/2017,138.40,20486480,138.40,138.45,137.91
05/09/2017,138.32,28391190,138.05,138.628,137.93
05/08/2017,137.84,13250560,137.61,137.84,137.33
05/05/2017,137.54,19294030,137.39,137.54,136.88
05/04/2017,137.04,14603510,137.01,137.43,136.56
05/03/2017,136.99,23763880,137.14,137.17,136.615
05/02/2017,137.43,18263320,137.38,137.49,137.02
05/01/2017,137.20,24790980,136.46,137.38,136.38
04/28/2017,135.99,20842790,136.28,136.34,135.77
04/27/2017,135.75,16032420,135.28,135.75,135.19
04/26/2017,134.94,25378890,135.17,135.51,134.86
04/25/2017,135.13,19368260,134.58,135.3664,134.48
04/24/2017,134.16,22444520,134.02,134.285,133.8042
04/21/2017,132.56,22428450,132.70,132.76,132.22
04/20/2017,132.59,21906070,132.04,132.88,131.82
04/19/2017,131.49,17738470,131.85,132.29,131.31
04/18/2017,131.28,12818660,131.01,131.66,130.95
04/17/2017,131.48,13302050,130.80,131.50,130.72
04/13/2017,130.40,23670300,130.75,131.51,130.38
04/12/2017,130.92,15930010,131.45,131.54,130.78
04/11/2017,131.45,33749440,131.86,132.095,130.50
04/10/2017,132.02,15600480,132.11,132.565,131.6564
04/07/2017,131.97,16729570,131.99,132.37,131.50
04/06/2017,132.04,18769900,132.12,132.39,131.70
04/05/2017,131.97,31958940,132.68,133.48,131.72
04/04/2017,132.51,13372180,131.90,132.53,131.87
04/03/2017,132.30,23666830,132.48,132.81,131.56
03/31/2017,132.38,19430600,132.27,132.74,132.125
03/30/2017,132.47,16065120,132.22,132.61,132.08
03/29/2017,132.25,13172020,131.73,132.30,131.59
03/28/2017,131.64,23691030,130.81,132.03,130.55
03/27/2017,130.84,18417650,129.73,131.07,129.40
03/24/2017,130.63,22955090,130.78,131.29,130.13
03/23/2017,130.36,20280990,130.52,130.88,130.14
03/22/2017,130.69,29050790,129.89,130.82,129.68
03/21/2017,129.81,35808590,132.31,132.43,129.73
03/20/2017,131.81,10092600,131.65,132.11,131.4601
03/17/2017,131.69,20942900,131.86,132.04,131.62
03/16/2017,132.01,18381520,132.33,132.35,131.71
03/15/2017,132.10,22694570,131.58,132.405,131.14
03/14/2017,131.29,13995500,131.31,131.36,130.76
03/13/2017,131.61,10719190,131.34,131.64,131.27
03/10/2017,131.39,21892650,131.42,131.60,130.82
03/09/2017,130.84,20839590,130.71,131.02,130.14
03/08/2017,130.74,15755950,130.57,131.15,130.46
03/07/2017,130.51,15483130,130.45,131.08,130.28
03/06/2017,130.73,11996250,130.56,130.95,130.21
03/03/2017,131.02,13713900,130.65,131.06,130.341
03/02/2017,130.78,19942000,131.43,131.43,130.62
03/01/2017,131.44,25776570,130.81,131.68,130.60
02/28/2017,130.02,16119750,130.39,130.45,129.66
02/27/2017,130.42,11996190,130.02,130.43,129.80
02/24/2017,130.26,18611880,129.47,130.26,129.38
02/23/2017,130.01,17467450,130.70,130.70,129.49
02/22/2017,130.50,12097690,130.32,130.59,130.111
02/21/2017,130.45,18461390,130.03,130.53,129.99
02/17/2017,129.81,15529590,129.09,129.82,129.04
02/16/2017,129.25,15083610,129.36,129.63,128.92
02/15/2017,129.29,17785000,128.44,129.35,128.37
02/14/2017,128.53,16309480,128.15,128.535,127.74
02/13/2017,128.10,19108770,127.76,128.26,127.7199
02/10/2017,127.38,13885550,127.20,127.56,127.02
02/09/2017,126.96,17531660,126.63,127.24,126.56
02/08/2017,126.50,12497080,126.12,126.68,125.88
02/07/2017,126.29,17524530,126.06,126.55,125.97
02/06/2017,125.83,11613660,125.42,125.85,125.35
02/03/2017,125.68,16951050,125.49,125.81,125.33
02/02/2017,125.32,15044230,125.21,125.70,124.86
02/01/2017,125.43,22784880,125.42,125.68,124.86
01/31/2017,124.57,18928280,124.40,124.60,123.85
01/30/2017,124.82,24959320,125.37,125.38,124.13
01/27/2017,125.80,15033140,125.80,125.9211,125.39
01/26/2017,125.56,15792880,125.59,125.82,125.3438
01/25/2017,125.43,14997490,124.94,125.46,124.85
01/24/2017,124.18,17595740,123.59,124.37,123.3847
01/23/2017,123.35,17397930,123.16,123.53,122.57
01/20/2017,123.25,21995740,123.51,123.83,122.92
01/19/2017,122.98,12631070,123.19,123.65,122.72
01/18/2017,123.04,12470370,122.96,123.16,122.66
01/17/2017,122.79,14473180,122.79,123.03,122.4342
01/13/2017,123.16,16910070,122.81,123.37,122.80
01/12/2017,122.74,19583300,122.49,122.819,121.60
01/11/2017,122.93,20617710,122.63,122.93,122.02
01/10/2017,122.60,16161420,122.37,122.97,122.10
01/09/2017,122.33,18870050,122.03,122.55,121.95
01/06/2017,121.93,24013960,120.99,122.25,120.685
01/05/2017,120.87,20613260,120.16,120.95,120.10
01/04/2017,120.19,19675960,119.67,120.41,119.6561
01/03/2017,119.54,22262460,119.31,119.99,118.89
12/30/2016,118.48,41574380,119.93,119.95,118.14
12/29/2016,119.71,13250980,119.86,120.13,119.33
12/28/2016,119.88,17957390,121.06,121.19,119.795
12/27/2016,120.82,16072010,120.44,121.52,120.41
12/23/2016,120.20,9001276,119.96,120.25,119.81
12/22/2016,120.12,16618060,120.46,120.50,119.65
12/21/2016,120.46,7052539,120.57,120.68,120.19
12/20/2016,120.55,11458940,120.43,120.77,120.33
12/19/2016,120.09,21119640,119.74,120.83,119.55
12/16/2016,119.60,26244210,120.28,120.5817,119.36
12/15/2016,120.40,22266270,120.37,121.11,120.08
12/14/2016,120.21,28616170,120.56,121.00,119.86
12/13/2016,120.46,54391480,119.35,121.11,119.32
12/12/2016,118.96,23218110,118.95,119.21,118.47
12/09/2016,119.50,21835180,119.03,119.5402,119.00
12/08/2016,118.57,18552220,118.40,118.87,118.18
12/07/2016,118.36,26593360,116.64,118.51,116.2919
12/06/2016,116.88,27280220,116.88,117.08,116.39
12/05/2016,116.60,21401540,116.32,117.06,115.77
12/02/2016,115.70,32866990,115.57,116.16,115.22
12/01/2016,115.47,39708500,117.46,117.47,115.29
11/30/2016,117.50,29467440,119.06,119.1335,117.46
11/29/2016,118.94,18539440,118.63,119.51,118.30
11/28/2016,118.53,13447900,118.64,119.08,118.4101
11/25/2016,118.80,7162785,118.56,118.85,118.42
11/23/2016,118.42,22906770,118.51,118.64,117.90
11/22/2016,118.90,18800690,118.97,119.19,118.61
11/21/2016,118.54,20190550,117.60,118.65,117.57
11/18/2016,117.32,16386800,117.83,118.10,117.21
11/17/2016,117.76,20550860,116.86,117.78,116.61
11/16/2016,116.91,16513410,115.70,116.9932,115.67
11/15/2016,116.22,31753500,115.47,116.62,115.33
11/14/2016,114.63,35550570,115.84,115.94,114.03
11/11/2016,115.80,41093240,115.21,116.05,114.84
11/10/2016,115.75,72716840,118.14,118.38,114.195
11/09/2016,117.65,70125120,115.71,117.84,115.60
11/08/2016,117.11,20522090,116.21,117.64,115.96
11/07/2016,116.35,26547620,115.45,116.47,115.30
11/04/2016,113.65,26961060,113.72,114.54,113.45
11/03/2016,114.05,36157570,115.02,115.37,113.92
11/02/2016,115.18,26465710,116.05,116.30,114.89
11/01/2016,116.11,23455500,117.19,117.21,115.1047
10/31/2016,116.99,18726820,117.53,117.53,116.93
10/28/2016,117.10,35292290,117.47,118.11,116.74
10/27/2016,117.84,19028180,118.90,118.99,117.67
10/26/2016,118.38,20445470,118.41,119.03,118.03
10/25/2016,119.19,20259080,119.62,119.66,119.01
10/24/2016,119.57,19130070,118.93,119.65,118.8918
10/21/2016,118.15,15695890,117.80,118.22,117.41
10/20/2016,117.71,18087500,117.68,117.97,117.03
10/19/2016,117.85,13681110,117.77,118.02,117.64
10/18/2016,117.86,19250530,118.18,118.41,117.80
10/17/2016,116.82,14143310,117.10,117.30,116.672
10/14/2016,117.14,21305040,117.58,118.05,117.07
10/13/2016,117.00,22674980,116.635,117.32,115.94
10/12/2016,117.42,14216810,117.575,117.82,117.06
10/11/2016,117.52,27735200,119.10,119.14,117.00
10/10/2016,119.22,19674040,119.06,119.48,119.03
10/07/2016,118.47,19979450,118.86,119.01,117.89
10/06/2016,118.73,11926200,118.63,118.981,118.15
10/05/2016,118.79,14461890,118.70,119.17,118.67
10/04/2016,118.37,21227720,118.86,119.16,117.92
10/03/2016,118.55,19189520,118.53,118.70,118.09
09/30/2016,118.72,25337630,118.145,119.07,118.03
09/29/2016,117.84,27138670,118.51,118.72,117.3338
09/28/2016,118.70,14768690,118.62,118.77,118.09
09/27/2016,118.50,18672990,117.31,118.5552,117.15
09/26/2016,117.34,16387330,117.66,117.80,117.17
09/23/2016,118.33,22195130,118.92,119.00,118.16
09/22/2016,119.09,22575270,118.85,119.22,118.7177
09/21/2016,118.15,31487710,117.48,118.32,116.81
09/20/2016,117.00,18042080,117.19,117.48,116.80
09/19/2016,116.78,16211280,117.57,117.95,116.55
09/16/2016,117.29,27590030,117.22,117.412,116.71
09/15/2016,117.64,38796350,115.89,117.815,115.86
09/14/2016,115.84,28147200,115.43,116.47,115.38
09/13/2016,115.29,45838390,115.73,116.09,114.73
09/12/2016,116.33,39558520,113.64,116.49,113.63
09/09/2016,114.28,50496340,116.23,116.51,114.26
09/08/2016,117.23,20101830,117.57,117.60,116.92
09/07/2016,117.92,17532760,117.95,118.12,117.47
09/06/2016,117.85,18502030,117.29,117.85,117.06
09/02/2016,117.12,18082250,117.32,117.56,116.68
09/01/2016,116.74,20936680,116.48,116.88,115.91
08/31/2016,116.44,16068760,116.38,116.56,115.95
08/30/2016,116.56,19837040,116.73,117.09,116.16
08/29/2016,116.94,11174780,116.81,117.251,116.79
08/26/2016,116.78,23889340,116.66,117.54,116.08
08/25/2016,116.61,24245320,116.48,116.97,116.36
08/24/2016,116.80,17660140,117.49,117.64,116.41
08/23/2016,117.56,11960470,117.79,118.0095,117.51
08/22/2016,117.35,14496500,117.09,117.55,116.87
08/19/2016,117.26,18719840,117.10,117.52,116.76
08/18/2016,117.29,10024100,117.15,117.46,116.945
08/17/2016,117.26,15968490,117.08,117.30,116.43
08/16/2016,117.05,14139090,117.47,117.49,117.03
08/15/2016,117.70,11765700,117.33,117.97,117.31
08/12/2016,117.20,19362370,116.91,117.21,116.79
08/11/2016,117.12,12952730,117.01,117.37,116.78
08/10/2016,116.62,14677300,116.96,117.02,116.31
08/09/2016,116.92,13244990,116.73,117.29,116.67
08/08/2016,116.65,12345510,116.82,116.87,116.28
08/05/2016,116.78,23182600,116.28,117.04,116.13
08/04/2016,115.67,12816780,115.32,115.78,115.03
08/03/2016,115.34,14990240,114.88,115.35,114.8005
08/02/2016,114.96,21251930,115.68,115.77,114.22
08/01/2016,115.84,13947800,115.31,118.7799,115.17
07/29/2016,115.23,22119110,115.24,115.54,114.87
07/28/2016,114.98,16841290,114.76,115.11,114.40
07/27/2016,114.58,27596840,114.76,114.88,114.10
07/26/2016,113.79,21081370,113.63,114.20,113.22
07/25/2016,113.66,12959550,113.56,113.69,113.28
07/22/2016,113.65,19995410,113.28,113.78,112.911
07/21/2016,113.18,18784020,113.52,113.74,112.87
07/20/2016,113.44,24957930,112.75,113.65,112.60
07/19/2016,112.13,18905970,112.17,112.48,111.93
07/18/2016,112.54,20687500,111.86,112.74,111.85
07/15/2016,111.80,17392410,112.22,112.30,111.55
07/14/2016,111.98,20767830,111.96,112.19,111.70
07/13/2016,111.22,21006820,111.79,111.82,111.21
07/12/2016,111.49,21876260,111.59,111.79,111.34
07/11/2016,110.93,20197270,110.68,111.335,110.66
07/08/2016,110.30,29441300,109.17,110.36,109.02
07/07/2016,108.62,19113990,108.39,108.86,108.11
07/06/2016,108.30,24521290,106.92,108.35,106.57
07/05/2016,107.42,21144150,107.58,107.66,106.84
07/01/2016,108.08,19891980,107.49,108.48,107.45
06/30/2016,107.54,35806260,106.52,107.61,106.13
06/29/2016,106.31,31245590,105.26,106.53,105.231
06/28/2016,104.46,28099980,103.33,104.51,103.30
06/27/2016,102.22,49953310,103.60,103.60,101.75
06/24/2016,104.29,67958850,104.81,106.50,104.06
06/23/2016,108.77,18539890,108.09,108.79,107.62
06/22/2016,107.24,22635350,107.58,108.19,107.15
06/21/2016,107.50,22663200,107.33,107.715,107.10
06/20/2016,107.16,20496310,107.73,108.24,107.08
06/17/2016,106.49,28831680,107.53,107.6819,106.24
06/16/2016,108.04,32060450,107.17,108.14,106.50
06/15/2016,107.72,24546730,108.32,108.44,107.54
06/14/2016,108.03,24517990,107.78,108.415,107.24
06/13/2016,108.03,25340830,108.34,108.93,107.89
06/10/2016,108.94,32941260,109.20,109.40,108.56
06/09/2016,110.19,17556520,109.93,110.31,109.71
06/08/2016,110.37,14551740,110.37,110.60,109.96
06/07/2016,110.18,12156190,110.53,110.63,110.13
06/06/2016,110.46,12493600,110.25,110.75,110.07
06/03/2016,110.06,20256300,110.37,110.42,109.34
06/02/2016,110.58,15629880,110.13,110.59,109.53
06/01/2016,110.35,19548630,110.00,110.60,109.91
05/31/2016,110.34,24069300,110.28,110.51,109.7837
05/27/2016,110.13,19857690,109.65,110.14,109.61
05/26/2016,109.56,21865810,109.35,109.70,109.09
05/25/2016,109.24,38458380,108.86,109.57,108.684
05/24/2016,108.46,29876610,106.92,108.59,106.885
05/23/2016,106.33,15713530,106.55,106.97,106.23
05/20/2016,106.47,29521200,105.74,106.90,105.67
05/19/2016,105.31,27213040,105.45,105.705,104.54
05/18/2016,105.86,28086110,105.29,106.43,105.04
05/17/2016,105.48,29901070,106.74,107.04,105.20
05/16/2016,106.82,18299860,105.67,107.21,105.56
05/13/2016,105.50,21047420,105.85,106.449,105.29
05/12/2016,105.89,29132550,106.68,106.735,105.14
05/11/2016,106.36,20902180,107.16,107.49,106.33
05/10/2016,107.33,21063580,106.26,107.38,106.07
05/09/2016,105.88,18904400,105.61,106.37,105.54
05/06/2016,105.58,29933580,104.51,105.60,104.40
05/05/2016,105.02,20738550,105.43,105.66,104.81
05/04/2016,105.05,27385350,105.12,105.4811,104.7902
05/03/2016,105.73,38170050,105.96,106.4399,105.45
05/02/2016,106.72,24798260,105.97,106.87,105.5525
04/29/2016,105.72,67498020,106.22,106.495,104.88
04/28/2016,106.28,29690250,107.69,108.3335,106.0705
04/27/2016,107.58,33001850,107.34,107.83,106.69
04/26/2016,108.45,18921680,109.20,109.39,108.12
04/25/2016,108.98,14326870,108.62,108.99,108.45
04/22/2016,108.98,39059760,109.21,109.72,108.12
04/21/2016,110.65,19853440,110.58,111.05,110.15
04/20/2016,110.64,18005010,110.54,111.15,110.17
04/19/2016,110.55,42367400,111.44,111.44,109.88
04/18/2016,111.23,17079780,110.33,111.265,110.25
04/15/2016,110.64,21348060,110.83,111.055,110.36
04/14/2016,110.92,17182600,110.00,111.33,110.00
04/13/2016,110.91,25295650,110.32,111.08,110.21
04/12/2016,109.51,28517570,108.66,109.72,108.015
04/11/2016,108.60,25723510,109.48,110.02,108.585
04/08/2016,109.00,22884650,109.77,110.02,108.615
04/07/2016,109.08,28520620,110.04,110.225,108.61
04/06/2016,110.67,25012580,109.00,110.71,108.99
04/05/2016,108.88,20085890,109.08,109.50,108.74
04/04/2016,109.94,17108740,110.31,110.435,109.68
04/01/2016,110.36,25817620,108.58,110.40,108.39
03/31/2016,109.20,21408680,109.30,109.69,109.03
03/30/2016,109.36,23781420,109.48,110.04,109.13
03/29/2016,108.83,29890560,106.93,108.90,106.73
03/28/2016,107.11,13853180,107.56,107.58,106.92
03/24/2016,107.26,19003540,106.67,107.29,106.53
03/23/2016,107.23,20894270,107.91,107.99,106.99
03/22/2016,108.12,18789620,107.18,108.37,107.16
03/21/2016,107.79,17263190,107.16,107.89,107.12
03/18/2016,107.37,37668600,107.46,107.635,106.80
03/17/2016,107.52,29605340,107.26,107.77,106.87
03/16/2016,107.58,30546800,106.37,107.86,106.34
03/15/2016,106.63,26502320,106.27,106.75,105.95
03/14/2016,106.67,25299990,106.08,106.92,106.06
03/11/2016,106.49,31443590,105.80,106.49,105.46
03/10/2016,104.66,44968570,105.31,105.86,103.31
03/09/2016,104.82,31022490,104.57,104.84,103.96
03/08/2016,104.15,28860660,104.30,105.2138,103.97
03/07/2016,105.02,25822770,105.12,105.74,104.27
03/04/2016,105.67,31646780,105.76,106.35,104.97
03/03/2016,105.63,25446700,105.71,105.75,104.87
03/02/2016,105.83,29178950,105.63,105.85,105.01
03/01/2016,105.79,37635310,103.45,105.79,103.16
02/29/2016,102.50,27446750,103.31,104.10,102.50
02/26/2016,103.43,30904450,104.28,104.3659,103.1835
02/25/2016,103.56,29342130,102.76,103.56,101.84
02/24/2016,102.55,40635980,100.44,102.68,99.77
02/23/2016,101.58,29817930,102.67,102.96,101.51
02/22/2016,103.28,23893240,102.54,103.38,102.48
02/19/2016,101.63,28236320,100.91,101.94,100.615
